Identificador comptador/Identificador contador/Meter identifier,Tecnologia/TecnologoTechnology,�/Uso/Use,Tipus habitatge/Tipo vivienda/Housing type,Dietre/Dietro/Diameter,Data/Fecha/Date,ndex lectura/ndice lectura/Reading index
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 1:00,1001169
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 2:00,1001169
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 3:00,1001169
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 4:00,1001169
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 5:00,1001175
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 6:00,1001180
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 7:00,1001236
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 8:00,1001289
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 9:00,1001303
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 10:00,1001355
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 11:00,1001387
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 12:00,1001395
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 13:00,1001440
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 14:00,1001440
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 15:00,1001503
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 16:00,1001519
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 17:00,1001560
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 18:00,1001563
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 19:00,1001569
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 20:00,1001570
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 21:00,1001576
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 22:00,1001597
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,09/01/2023 23:00,1001612
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 0:00,1001620
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 1:00,1001620
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 2:00,1001620
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 3:00,1001620
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 4:00,1001620
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 5:00,1001625
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 6:00,1001630
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 7:00,1001704
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 8:00,1001718
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 9:00,1001740
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 10:00,1001740
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 11:00,1001779
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 12:00,1001852
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 13:00,1001873
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 14:00,1001874
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 15:00,1001911
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 16:00,1001941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 17:00,1001971
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 18:00,1001985
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 19:00,1001985
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 20:00,1001992
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 21:00,1001997
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 22:00,1002018
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,10/01/2023 23:00,1002041
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 0:00,1002056
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 1:00,1002056
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 2:00,1002056
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 3:00,1002056
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 4:00,1002056
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 5:00,1002062
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 6:00,1002071
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 7:00,1002099
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 8:00,1002117
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 9:00,1002124
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 10:00,1002194
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 11:00,1002238
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 12:00,1002280
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 13:00,1002289
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 14:00,1002294
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 15:00,1002322
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 16:00,1002334
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 17:00,1002371
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 18:00,1002391
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 19:00,1002400
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 20:00,1002405
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 21:00,1002408
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 22:00,1002414
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,11/01/2023 23:00,1002427
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 0:00,1002437
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 1:00,1002440
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 2:00,1002440
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 3:00,1002440
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 4:00,1002451
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 5:00,1002457
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 6:00,1002457
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 7:00,1002562
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 8:00,1002587
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 9:00,1002596
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 10:00,1002637
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 11:00,1002676
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 12:00,1002685
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 13:00,1002707
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 14:00,1002709
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 15:00,1002736
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 16:00,1002746
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 17:00,1002783
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 18:00,1002787
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 19:00,1002811
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 20:00,1002814
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 21:00,1002838
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 22:00,1002855
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,12/01/2023 23:00,1002877
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 0:00,1002889
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 1:00,1002889
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 2:00,1002893
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 3:00,1002896
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 4:00,1002907
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 5:00,1002908
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 6:00,1002929
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 7:00,1003008
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 8:00,1003043
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 9:00,1003046
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 10:00,1003053
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 11:00,1003063
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 12:00,1003079
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 13:00,1003083
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 14:00,1003087
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 15:00,1003112
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 16:00,1003128
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 17:00,1003166
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 18:00,1003182
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 19:00,1003202
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 20:00,1003237
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 21:00,1003246
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 22:00,1003250
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,13/01/2023 23:00,1003331
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 0:00,1003347
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 1:00,1003347
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 2:00,1003347
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 3:00,1003351
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 4:00,1003351
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 5:00,1003351
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 6:00,1003365
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 7:00,1003384
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 8:00,1003389
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 9:00,1003393
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 10:00,1003393
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 11:00,1003393
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 12:00,1003393
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 13:00,1003393
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 14:00,1003393
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 15:00,1003393
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 16:00,1003407
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 17:00,1003422
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 18:00,1003435
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 19:00,1003437
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 20:00,1003466
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 21:00,1003471
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 22:00,1003475
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,14/01/2023 23:00,1003509
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 0:00,1003564
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 1:00,1003564
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 2:00,1003564
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 3:00,1003564
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 4:00,1003564
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 5:00,1003567
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 6:00,1003571
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 7:00,1003571
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 8:00,1003594
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 9:00,1003661
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 10:00,1003744
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 11:00,1003767
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 12:00,1003887
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 13:00,1003912
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 14:00,1003931
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 15:00,1004019
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 16:00,1004051
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 17:00,1004064
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 18:00,1004064
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 19:00,1004064
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 20:00,1004064
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 21:00,1004080
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 22:00,1004114
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,15/01/2023 23:00,1004133
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 0:00,1004140
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 1:00,1004140
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 2:00,1004140
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 3:00,1004141
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 4:00,1004141
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 5:00,1004146
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 6:00,1004150
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 7:00,1004198
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 8:00,1004205
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 9:00,1004218
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 10:00,1004262
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 11:00,1004299
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 12:00,1004324
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 13:00,1004344
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 14:00,1004380
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 15:00,1004423
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 16:00,1004453
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 17:00,1004526
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 18:00,1004540
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 19:00,1004550
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 20:00,1004568
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 21:00,1004568
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 22:00,1004568
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,16/01/2023 23:00,1004618
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,17/01/2023 0:00,1004622
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,17/01/2023 1:00,1004622
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,17/01/2023 2:00,1004622
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,17/01/2023 3:00,1004630
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,17/01/2023 4:00,1004632
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,17/01/2023 5:00,1004632
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,17/01/2023 6:00,1004632
